key,value,label,emerlabel,version,sent1,num
topic8,1.482511,weird glitch; long time; search history,0,11.15,1: why be it that i'm watch video and the screen freeze and i can't press play or pause or even fast_forward like i love youtube but this be not worth it just fyi;<br>2: whenever i watch a video it play all the way but half way through the screen freeze but the video keep play so when it over i can't pick another video because the screen won't_let_me tap it but every other app be fine so it not my phone please_fix this im literally do with this;<br>3: im just try to watch some youtube as_usual but now i can't get through one video without accidentally_press the dumb arrow on the video screen that take me to a video that i never want to watch and have to find and restart the video i be watch;<br>,5
topic8,2.166074,full screen; negative feedback; dosent work,0,11.17,1: youtube video start freeze while the audio still go on and on my subscription;<br>2: i actually think my account be hack and change my password think it would stop only to find that this isn't only happen to me;<br>3: please_fix it when i search for a video it play smoothly but when i go for a relate video it doesn't load this problem doesn't happen to me only please do something;<br>,6
topic8,1.935774,force quit; full screen; pause button,0,11.18,1: every_time i'm watch a video the visuals will reset and start play at_0_00 but the audio be still play at where it be;<br>2: video start freeze and play choppy until i force_quit the app and restart;<br>3: i like this app and all but it always freeze up whenever i play the video the video will play but after the video be over be doesn't_let_me click anything and freeze make me restart the youtube app;<br>,7
topic8,2.365784,full screen; ipad mini; force quit,0,11.19,1: i can only watch one video at a time because the second video always fail to load no_matter_how hard i try;<br>2: whenever i be watch a long video majority_of the time i be the video will suddenly change back to previous part but keep the audio of the current part;<br>3: too_many freeze and load issue while try to watch video;<br>,8
topic8,3.189167,full screen; black screen; split second,0,11.21,1: the video will suddenly pause but the audio will still play and the time will keep go;<br>2: whenever i watch a video it begin to play the video from the begin but the audio stay current please_fix;<br>3: sometimes i be watch a video and then the screen go black for a split_second while the audio keep go;<br>,9
topic8,4.536287,bull crap; try redownloading; home screen,dislike button; bull crap; lock screen,11.23,1: <digit> on my iphone_4 and i reset and erase my phone for a new carrier i have youtube on io_7 prior to my reset now i can't download youtube be because it say it need io_8 or later;<br>2: i have youtube on my phone for a year and i need to download it again and it say i need a io_8;<br>3: ok i have an iphone_4 so i don't waste battery on my other iphone and youtube and stuff and now it say i need to update my iphone_4 to io_8 and it can only go up to io_7;<br>,10
topic8,4.679779,full screen; age restrict; home page,apple device; control center; exit full screen,11.25,1: i'm able to see video and watch them;<br>2: every_time i watch a video it play and then stop and i have to wait_till it refresh please_fix;<br>3: whenever i'm watch my_favorite_youtubers the video just cut_off and play an ad;<br>,11
topic8,2.466108,nothing happen; slow motion; take forever,0,11.28,1: every_time i try to watch a video on my phone the video just load but never play even if i refresh it and restart it i can't watch anything and i've try it on everyone phone in my fam;<br>2: when ever i watch a video i have my own private wifi from the rest of the family so i can always watch thing with out buffer so when ever i watch something i click on the video it either doesn't load or it load play 10_second of it pause it even_tho it say it unpaused so i refresh nothing_happen reload the video same_thing it happen <digit> <digit> time i'll watch a video i even refresh the app nothing work fix the fricken issue it un_usable;<br>3: i love use this app but for_some_reason now when i go to watch a video it keep want to buffer and sometimes it won't even play the video please_fix;<br>,12
topic8,3.139339,split second; major issue; couple second,0,11.3,1: sometimes i'll be watch a video and all of a sudden the video restart itself or go to a random part but the audio be still correct;<br>2: i do really like the new volume_bar it not block out my video every_time i turn the volume up or down but one thing i notice be when i'm watch a video the video will pause for a split_second but the audio keep go so the video and the audio be not sync up and it get really annoy;<br>3: when i watch video the video freeze and i have to restart my phone every_time that happen;<br>,13
topic8,2.307883,load forever; playback issue; volume button,0,11.32,1: sometimes the video just randomly restart but the audio still keep on go;<br>2: when i watch video a lot_of the time the visual will stop but the audio will keep go and i have to swipe the video out and go click the video again and then sometimes it work;<br>3: there be a glitch when you be watch a video and it will suddenly cut back to the start of the video while the audio from where you be at in the video be still go on;<br>,14
topic8,1.619084,live stream; subscription box; sub box,0,11.33,1: i watch a video and then somewhere_along the audio keep go but the video show the intro again;<br>2: every other video i watch the app crash;<br>3: but when i'm try to relax and watch a video;<br>,15
topic8,3.931277,black screen; full screen; take forever,0,11.34,1: i just update youtube to see what the new update have and every_time i get to watch a video youtube immediately crash and when i open it back up everything load normally all the video load my inbox load it all good until i go to watch a video then it crash;<br>2: sometimes the video will play but it won't show the time of where the video be at and sometimes if you try to pause it youtube freeze but the video will keep play;<br>3: crash every_time i try to click and watch a video;<br>,16
topic8,6.065033,full screen; live stream; black screen,0,11.35,1: i have be get multiple crash and freeze on here sometimes when i try to watch a live_stream it freeze the video most of the time i can't watch a video because it won't_load every_time i try again the same_thing happen please update and fix this;<br>2: sometimes the video i'm watch will restart from the begin half way through;<br>3: when i try to play a video it say it go but it not and i can't watch youtube;<br>,17
topic8,1.495289,long time; background refresh; major bug,0,11.38,1: the only hope of fix it be to close the app and try again over and over until it work;<br>2: i have to restart my device entirely to get this fix;<br>3: i hope it get fix soon;<br>,18
topic8,3.704308,black screen; full screen; scary movie,0,11.39,1: can't get video to play and ad always freeze cause me to start it up again;<br>2: ad freeze on the video and all i get on the video be a black_screen and if the video do load they will freeze midway_through and all i hear be the audio;<br>3: when i go to watch a video on you_tube the video freeze up and do not load or play the video that i want to watch i be able to do this before the io_10 update but since then i have not be able to watch any video at_all;<br>,19
topic8,2.590367,say playback error; shane dawson; turn black,0,11.41,1: when i watch a video it randomly freeze and the audio keep play;<br>2: mean i literally can't continue watch the video because the ad won't play;<br>3: mean i literally can't continue watch the video because the ad won't play;<br>,20
topic8,3.315495,full screen; audio continue; force close,0,11.43,1: keep crash constantly when i turn my phone to one side to enlarge the screen it glitch constantly sometimes the video freeze while the audio still play;<br>2: and it sometimes restart the video while the audio keep go;<br>3: but freeze every_time you go to a new video and stay on that screen;<br>,21
topic8,2.539471,multiple time; mobile device; say playback error,0,11.45,1: every video i try to watch just keep buffer and never even load it look fine but then i just spin_around for a while and never load even on safari the video just say_playback_error;<br>2: when i click on a video it load but it never play;<br>3: the video load but won't play after push play it stay pause;<br>,22
topic8,3.063261,home screen; pause button; full screen,0,11.47,1: it keep crash when i play video and it freeze on the expand button so i have to close the app to be able to search for something new;<br>2: youtube keep crash when i play a 2nd video;<br>3: i keep have to tap my screen when i watch video so my screen doesn't go black;<br>,23
topic8,4.449242,full screen; load forever; scrub bar,0,11.47.1,1: a lot_of time when i'm watch video in a playlist the ad play with no_hesitation and the actual video just sit and buffer until i close out and go_back to my history and try to watch it again;<br>2: whenever i try to watch a video the video won't start like it pause it doesn't have a load sign it just stop like it pause and when i click the unpause button it pause so that mean it be on play;<br>3: also sometimes add get stick and it won't play at_all therefor i cannot watch video;<br>,24
topic8,4.175518,black screen; full screen; home screen,0,11.49,1: either have trouble load and play the ad that come before video or the video themselves won't_load;<br>2: it funny how the ad play immediately but when it come to the video it doesn't load;<br>3: ad glitch often and make me end_up watch three ad i can't skip even at the begin of the video and for_some_reason the ad always seem to load fine and in high_quality;<br>,25
topic8,1.932056,mobile website; mobile device; control center,0,12.03,1: i can't play pause the video without go forward and back 10_second;<br>2: maybe sometime add the ability to continue to play video like music even when it be just in the background while we go on other_apps;<br>3: when i go to watch a video on you_tube the video freeze up and do not load or play the video that i want to watch i be able to do this before the io_10 update but since then i have not be able to watch any video at_all;<br>,26
topic8,3.04376,grey screen; black screen; lock screen,0,12.04,1: it say error tap to retry every_time i try to play a video;<br>2: every_time i try to watch a video i get a grey_screen say a problem occur tap to try again;<br>3: every_time i try to watch my video it will just say something go_wrong tap to retry i hate it when it happen it say that with my video;<br>,27
topic8,2.832446,something wrong; ten second; playback issue,0,12.05,1: this always pop_up now and the screen load and try to load the video but sense the update it bin say something go_wrong tap to retry and when i tap for like 5_minute it still won't reply;<br>2: the app just say tap to retry every_time and video or wifi;<br>3: whenever i try to load a video i get a message say something go_wrong tap to retry but it never work;<br>,28
topic8,1.975591,take forever; last night; internet connection,0,12.06,1: i watch the video and ad load but they won't play;<br>2: everytime try to watch a video the ad load for like <digit> second and stop he add and go straight to the video and when the video try to play it just say something webt wrong try again and this happen every_single_time just please_fix this;<br>3: ad will not play so i will not watch my video;<br>,29
topic8,2.053846,turn black; exit full screen; wifi connection,0,12.07,1: keep stop after a second or two of play the video;<br>2: when ever i try to play any video it say something go_wrong try again and so i try again and the same_thing happen;<br>3: like sometimes the audio of a video would keep go but the video would go_back to the start;<br>,30
topic8,2.478634,full screen; drain battery; scrub bar,0,12.09,1: i love youtube don't get me wrong just the fact_that sometimes out of nowhere the app start crash and won't_let_me watch any video and the commercial won't even play the only thing that it say be something go_wrong try again you should fix it because it be annoy people;<br>2: every_time i click on a video it either buzz or there be no sound but my other_apps that play video please_fix this it start after the new update;<br>3: can't play video this happen after every update;<br>,31
topic8,2.61884,full screen; internet connection; extra space,0,12.1,1: i could watch video but it would keep on crash after an ad and or a video finish play;<br>2: but when i'm watch a video sometimes the audio will keep play but the youtube video pause or replay from the begin;<br>3: i can find the video i want but not watch any sometimes the only thing that play be ad then it go black and say sorry try_again_later the be like this first for a year and half every update it never work;<br>,32
topic8,2.441971,exit full screen; full screen; black screen,0,12.11,1: youtube have get something go with while watch a video you can look_at other video while still full_screen and i think why not also allow you to like and read the description without leave full_screen while still watch the video because sometimes i have to exit_full_screen just to like a video so i want youtube to do the same_thing with the like;<br>2: on my ipad everytime i go on you and try to watch the video it crash please_fix it today i cannot with out youtube;<br>3: every_time i go into the app it crash for 5_minute and then i lose my spot in the video that i be watch and it get really frustrate;<br>,33
topic9,2.540476,home button; home screen; gray square,0,11.07,1: i mean come on it use to crash right after a video that why i delete it then after i redownloaded it then it start to crash when i try to ensert my email next time i'll put only one star on this piece_of crap screw u youtube;<br>2: add back the quick home_button and subscription button they use to always be one tap away;<br>3: the app have be good until this new update come now almost_every time i try to watch a video it will crash and then will not let_me go_back on unless i restart my phone kinda get annoy;<br>,1
topic9,2.660569,full screen; home screen; search bar,0,11.1,1: so at the end of the trial i didn't do anything and i still end_up get charge for youtube_red and now i can't cancel my subscription;<br>2: still wait for the old_layout to come back;<br>3: and it still didn't work;<br>,2
topic9,2.742415,home page; home button; pure torture,0,11.11,1: why must a press the back button fifty time just to get to my home_page again;<br>2: add back the quick home_button and subscription button they use to always be one tap away;<br>3: otherwise the app be great but could use a back button;<br>,3
topic9,3.460347,home page; multiple time; long time,0,11.13,1: i be watch a video til the youtube without wifi screen appear i try reset it and i have wifi on it still didn't work like <digit> to <digit> minute_later it still no work delete it won't download gr8 day now;<br>2: you should never be anything unless you know what you're get yourself into the app close on it own because i have no idea why and i try everything to get it back and now i don't_know what to do;<br>3: love youtube use it everyday but now i can't sign in to it and it drive_me crazy i've change password do a different account and delete it and download it again and it still bow work please_fix;<br>,4
topic9,3.835141,background playback; creative idea; main screen,auto play; creative idea; background playback,11.15,1: also it zoom in to much pls go_back to the original thank;<br>2: also the new ginormous thumbnail be way overboard;<br>3: it be a force update and i really wish i could go_back to the old ui bc there no variety on this big bulky thumbnail suggest content;<br>,5
topic9,1.765971,several time; couldn't find; user interface,0,11.17,1: i have t mobile and i can't even use the app even_though i try to turn on data use for it doesn't work all it say that i have to get on wifi all the time;<br>2: i use the update but it still doesn't work;<br>3: try to reinstall for a several_time but still not work;<br>,6
topic9,1.994326,pure torture; full screen; big deal,0,11.18,1: keep stop half way in the download update process try delete but wont work;<br>2: it wont install on my phone it have be instal for the past_three day and no_matter_how many time i retry;<br>3: i get frustrate with this version of yt i've have to delete it <digit> time already and there be so many more to;<br>,7
topic9,2.266405,wifi connection; rewind button; mobile data,0,11.19,1: show i have no connection even_though other_apps use the internet still work;<br>2: it use to work great but now i can't rewind cause the rewind_button be blank;<br>3: ever_since update a few_day_ago the app doesn't work anymore;<br>,8
topic9,1.219229,absolute trash; live stream; rewind button,0,11.21,1: can you please give_us an_option to go_back to the old_layout i despise this new one it absolute_trash and i would much rather delete this and use the one through_safari since that layout seem to work far better;<br>2: why can't i download the app on ios7 it use to give me the option to download an_older_version but not anymore;<br>3: i have a iphone_4 an i use to have youtube but when i go to go on it say offline and i have to sign in so i delete it then i go to download it again and it say that i can't that i need to update it to a <digit>;<br>,9
topic9,4.430893,full screen; frequent crash; home screen,0,11.23,1: also before the update i would be watch a video and in the middle_of the video the audio would go_back to the begin and the video would keep play;<br>2: some time when the end would come the video would keep play and wouldn't stop;<br>3: i just start to have some youtube_red issue it won't play the song or video after i hit the home_screen it keep on cut_off and i keep on back to youtube and i hit play and i hit the home_button it stop play can you_guy help;<br>,10
topic9,1.307771,justin beiber; playback error tap; desktop site,0,11.25,1: i love this app and i use it all the time but many time i like or dislike abide it disappear;<br>2: how many time do i have to click on not interest on crap like justin_beiber pokemon_go for them to stop be suggest to me;<br>3: no_matter_how many time i click not interest in news;<br>,11
topic9,2.716357,couple week; home screen; multiple time,0,11.28,1: i delete it once and i can't redownload it and whenever i do download it keep say do or retry and they're both not heplful either way and i need it for my channel help_me please if anyone have the same experience and know_how to redownload it please tell_me;<br>2: i have just get the new update and then one day i power_off my iphone and when i turn it on again the app disappear so i go into the app store and it say it be still download;<br>3: i have an iphone four and i don't have ios8 and it won't_let_me download it i hate it and so now i'm go to get youtube delete;<br>,12
topic9,7.354818,doesn't match; split second; couple second,volume bar; doesn't match; gray streak,11.3,1: the problem be the video and audio keep on stuff up and not sync and sometimes freeze the video and audio play;<br>2: the audio and video doesn't sync up half the time;<br>3: nearly everyvideo be keep on stop sync with video and sometimes it stop the video play from the start but the audio still go on;<br>,13
topic9,3.532184,volume button; shane dawson; full screen,accidental click; major problem; medium player,11.32,1: add a bell button so you can reply to comment <digit>;<br>2: i've have this for like <digit> day and im furious;<br>3: when i try to install the aug <digit> update;<br>,14
topic9,1.564157,shuffle button; multiple time; kinda annoy,0,11.33,1: i'm_lucky if i can watch <digit> video back to back;<br>2: many of the issue i will be talk_about have already be state but here be my main issue with the current versian of the app and that be that the shuffle_button on playlist seam to only work one time then on the next video you would have to turn it back on;<br>3: lastly crash about <digit> time for me;<br>,15
topic9,7.251324,rabbit hole; comment section; offline mode,comment section; full screen; take forever,11.34,1: plus one other bug that still need to be fix people whose channel that i want to get notification from be show up;<br>2: i think more people would get youtube_red if it be like;<br>3: i think you should add the option to see all of the reply instead_of keep press show more reply just make it so you only have to press it once like the computer because it take_forever to get to the top still 5_star though d;<br>,16
topic9,4.875786,comment section; total mess; huge mistake,0,11.35,1: please change the comment_section back it be horrible and frustrate to use;<br>2: it horrible change the comment_section back;<br>3: also the comment_section should just be change back to how it be before;<br>,17
topic9,2.979087,wont load; live stream; major issue,0,11.38,1: see when i go to watch a video it sometimes just go black and it will not stop do this until i delete it and download it again then i work for a couple_of day then dose it again if you can help please do;<br>2: i hate how sometimes i can't watch specific video and then a couple_of minute_later it let_me watch them;<br>3: i still like youtube but i hate the new update because sometimes when i click on a video it freeze;<br>,18
topic9,3.70011,search bar; comment section; battery life,0,11.39,1: please change it back to the easy to use older_version;<br>2: and then it change it pov and when i put it back half my screen be go;<br>3: can you change the comment_section and the nav_bar back on the top;<br>,19
topic9,4.662111,channel art; comment section; full bar,0,11.41,1: i've try both my wifi and data but nothing work it sit at_0_00 and doesn't move at_all;<br>2: i've be try to upload my channel_art to my youtube_channel and it be say fail to upload i make sure it be a appropriate size and everything and it still doesn't work;<br>3: i change the wifi and delete the app instal it again and sign into a different account and it still say the same_thing;<br>,20
topic9,1.579542,specific channel; subscription box; data plan,0,11.43,1: every_time i go to search something it keep bring up old search like stuff i search 2_week_ago or a month_ago and it get really annoy because i've try everything and nothing be work;<br>2: this just show how little you care_about what the user think you_guy keep change the layout after we say we want the old one then once we finally get use to it you release a new one;<br>3: how difficult be it to get wifi connect work between the app and the tv;<br>,21
topic9,3.756368,highest quality; channel art; double tap,0,11.45,1: i use to love youtube but it be not work so i try to redownload this app but it require a bill thing and i ask my friend if he could fix it he turn_off my phone and turn it back on that do nothing so youtube please tomarrow let_me get my youtube back please;<br>2: i miss the old way i use to sign in change it back;<br>3: these feature be miss and no other change can be see;<br>,22
topic9,3.515365,side bar; black screen; problem arise,via safari; disable auto play; web page,11.47,1: whenever i click another video while i'm watch a video;<br>2: ever_since the new update the app crash whenever i try to click a new video on the side while watch a video;<br>3: when ever i try to watch another video it crash;<br>,23
topic9,6.176493,multiple time; past week; multiple account,slider bar; bull crap; subscription tab,11.47.1,1: i've try restart the app and delete it then reinstall it and it still doesn't work;<br>2: than i close the app nothing still have problem delete it still there once re_download than restart it didn't work;<br>3: i try delete and redownloading and it still doesn't work;<br>,24
topic9,4.88942,full screen; wont load; fullscreen button,iphone 7plus; khan academy; notification bar,11.49,1: <digit> <digit> <digit> review annoy when scroll video and i watch one <digit> <digit> way down the wall;<br>2: annoy when scroll video and i watch one <digit> <digit> way down the wall;<br>3: i be watch a video and there be <digit> ad in 10_min;<br>,25
topic9,2.854332,skip forward; internet connection; full screen,0,12.03,1: i've try delete the app and log back on or log_into a different account but nothing seem to help;<br>2: try to disconnect and reconnect to internet and it do not work;<br>3: it very easy to skip_forward or back when you're try to do something_else;<br>,26
topic9,2.333974,try uninstalling; take forever; triple dot,0,12.04,1: ive try delete the app and download it again and i've try change my wifi also and nothing work;<br>2: i try delete and redownloading the app but it still doesn't work at_all;<br>3: but the problem be that it sometimes doesn't work at_all so even when i delete it and re_install it still won't work let see this get fix;<br>,27
topic9,1.848758,bull crap; wifi connection; wireless connection,0,12.05,1: but i still don't_understand_why we have to pay to skip ad and play video in the background;<br>2: i would also like if the ad have more to do with the video be watch i often get those thelegend27_ad of video that have nothing at_all about it;<br>3: each time i click one to watch the ad have trouble load then doesn't allow the video to play;<br>,28
topic9,6.583124,grey screen; multiple time; full screen,buffer symbol; discard prompt; audio continue,12.06,1: every_time i try it keep say something go_wrong;<br>2: it keep say that something go_wrong try again and just say that over and over_again;<br>3: it keep say something go_wrong;<br>,29
topic9,2.171895,past month; ipad mini; black screen,0,12.07,1: when i try to watch anything it say something go_wrong tap to retry;<br>2: when i'm try to watch a video it say something go_wrong tap to retry and i be but it still isn't work;<br>3: whenever i try to watch video on my ipad_mini it say something go_wrong tap to retry i tap and it pop that up again in a nanosecond;<br>,30
topic9,3.368495,subscription fee; become blurry; higher rat,age gate; drain battery; subscription fee,12.09,1: please_fix this problem and btw i love youtube and i use it everyday but there be too_many ad and the decrease view be not make me happy;<br>2: please_fix the problem if you can;<br>3: please_fix the temporarily issue in the subscription_fee;<br>,31
topic9,1.832214,subscription box; storage space; dev team,0,12.1,1: please_fix the scroll issue where when you close out of one video it scroll back up about <digit> video in my fee;<br>2: but i have do so_much effort to try and fix my problem that i be <digit> convince that it be the app issue;<br>3: it keep_kick_me out to the homescreen more then <digit> time and then i restart my phone same_thing then i have to uninstall and then install but then the video won't even play anymore please_fix this;<br>,32
topic9,1.952142,scroll bar; double tap; countless time,0,12.11,1: why you must change the video quality in every video you have to make an_option for that to select a fix video quality in all video from <digit> to <digit>;<br>2: i have try everything i uninstalled and reinstall i restart my iphone i even try completely reset my phone to factory_setting think i change something and nope nothing work i don't_know if anyone_else have this problem but it really frustrate i can't use the app at_all;<br>3: i be less_than <digit> this be not fair fix it now;<br>,33
topic10,1.180987,older iphones; battery drain; profile picture,0,11.07,1: i never right review but now i have decide to because this app be really begin to annoy me and keep on crash and there be constantly update for it that don't even help fix this problem;<br>2: however the hyperlink no_longer work if you could fix that i'll re review and give you_guy 5_star;<br>3: dear youtube please release a fix for overheat issue on older_iphones and the battery_drain just too ridiculous;<br>,1
topic10,2.948469,long time; top bar; leave side,operate system; content creator; community guideline,11.1,1: i've use this app for a really long_time now and it seem like every update they'll change something and every_time that change make the app less and less_usable;<br>2: why be it that youtube change their app interface every_single update;<br>3: please change the interface to the old one;<br>,2
topic10,2.297971,mobile device; high quality; giant thumbnail,0,11.11,1: this start happen after the last big update where it change the layout significantly;<br>2: you be ruin this app the more you change it don't make change that you think be go to help us because they don't;<br>3: i really like the app especially where i have the ability to change quality;<br>,3
topic10,2.524098,giant thumbnail; home screen; several time,0,11.13,1: it annoy make the thumbnail small again i'm not blind i don't need a giant_thumbnail the way it be before be perfect change it back;<br>2: when i go to the recommendation it hard to find the thing i want to find;<br>3: however i'm disappoint in this update that they change the interface from the side_swipe that they use to have;<br>,4
topic10,5.448029,fifteen second; skip song; ripple effect,auto play; fifteen second; pause button,11.15,1: now you have to tap the screen so it doesn't turn_off;<br>2: when you tap the screen anywhere there be not a button it create a ripple_effect;<br>3: this new feature be very inconvenient because the arrow cover too_much of the screen and be very easily accidentally clickable;<br>,5
topic10,1.505472,mobile data; dislike button; exit full screen,0,11.17,1: for_some_reason when i press the arrow next to the dislike_button and go to more the app just crash and it really annoy can you please_fix it;<br>2: bug please_fix it annoy as hell;<br>3: at_least the annoy part of the arrow button be there;<br>,6
topic10,1.823539,pause button; playback error; higher resolution,0,11.18,1: however i get annoy very easily;<br>2: there be a few thing that be a little annoy though like the recommend list isn't really use very much from me and it can get in the way;<br>3: but it can get annoy;<br>,7
topic10,3.033273,ripple effect; full screen; playback error,0,11.19,1: what be it with this ripple_effect thing that happen whenever i tap the screen when i'm watch a video;<br>2: i give 3_star it work sometimes but one thing i can't_stand be every once in awhile when i go to like a vid it won't always save vids in my like list you_guy really need to step up in improve this app;<br>3: this happen for every vid;<br>,8
topic10,2.570637,subscription tab; tube red; playback error,0,11.21,1: so i can barly make it a full 30_min video with out youtube freeze like the touch screen just stop so i have to restart the app and it very annoy and if a ad come on it pause the video and be that i can't tap play bc it freeze i have to restart the app it be happen for about 6mouth or more now before it be once very 10_14 video now it every video please ffs fix this bug;<br>2: this thing be right next to the search button and the subscription_tab so this happen a lot please do something about it like move it to the setting tab or something;<br>3: whenever i change the quality of the video it just simply refrain_from ever be un_pause until i close the video buffer it all over_again with whatever auto quality the app limit for me;<br>,9
topic10,1.857845,major issue; cellular data; ill sue,0,11.23,1: that the most annoy thing ever because i really wanna keep watch the video in landscape but no;<br>2: please take of the leave and right button by the pause and play button theyre annoy and it change the video im watch every_time theyre useless button and they get annoy please remove them;<br>3: another thing that annoy me be that when i'm watch a video;<br>,10
topic10,1.806021,apple store; horror film; home page,0,11.25,1: why on_earth be i get the same horror_film ad on every video i watch for day;<br>2: just a few_week_ago something happen while i be use it screw_up my phone it really in pretty_much all of my friend thing my_mom and my sister and once you get it google do something so the youtube app doesn't let you go on safari so you can't watch your video anymore and then i need to go to the apple_store to fix my phone i lose everything contact and everything because i need to reset my phone do not get please;<br>3: it get like but something to create an account also pop_up and you miss a few_second of the video you watch;<br>,11
topic10,1.326314,data plan; split second; click bait,0,11.28,1: watch video and all of a sudden it will go_back to a part in the video but the voice be where the video should be see;<br>2: i have never watch a video and every_time i see one i say not interest and check the box label i do not like this video on my doppy yet i still get multiple suggestion for family guy <digit> time a week or more <digit> the amount_of ad be borderline comical if i wasn't so sick of be force to watch them for every;<br>3: i have not be able to see any comment on any video i watch;<br>,12
topic10,4.391825,subscription box; doesn't match; sub box,0,11.3,1: this be super annoy because i'm use to only see the grey filter over video i already watch;<br>2: i love youtube but it won't_let_me watch video rn it really annoy me and i haven't be able to;<br>3: it really kind_of annoy that the app now apply the gray_out watch filter on random video in your fee whether you have actually watch them or not;<br>,13
topic10,4.225329,low quality; subscription tab; comment section layout,accidental click; donald trump; watch vids,11.32,1: it no_longer display the most_recent upload from channel you be subscribe to;<br>2: it no_longer display the most_recent upload from channel you be subscribe to;<br>3: i be no_longer receive my notification for channel i'm subscribe too the notification bell be still on but yet no notification pop_up;<br>,14
topic10,2.018555,channel banner; high speed internet; complete garbage,channel banner; sub box; high speed internet,11.33,1: and censorship of the news because so many people get their news off youtube;<br>2: but then tragically the shuffle_button stop work on my playlist;<br>3: take you back to the top of your fee when you didn't want it to;<br>,15
topic10,4.425111,vulgar language; age restriction; cuss word,vulgar language; cuss word; long time,11.34,1: and we can't watch stuff because little kid can't watch inappropriate thing such_as swear;<br>2: think of an idea so we can watch what we want and the little kid can watch what they want;<br>3: wow no swear now really be you really desperate for more money by bring in little kid to watch video without swear i use to love this app now i dont i hope this app and website dont make it another month this be bs;<br>,16
topic10,4.657403,creative idea; stability improvement; comment section,0,11.35,1: i bleach it be a bug so can you please_fix it i would really_appreciate it if you could fix it;<br>2: you ruin the use of this app for many people until you put out a bug fix for this which will probably be a long wait for us user;<br>3: anytime you try to seek help it send you to a forum where you communicate_with other people_who have youtube and talk_about their problem with youtube and their solution except for the fact when there a bug in the program no one there be able to fix it and youtube could give a rat butt;<br>,17
topic10,3.005007,long time; comment section; whole family,0,11.38,1: so i've watch youtube for a long_time and up until now i haven't have this problem the problem be that stream last for like <digit> second and then just freeze you can still hear voice but the screen just stop people say they fix it in the new update but maybe it just didn't work for ipad or something i don't_know but it be really annoy please_fix this;<br>2: this be a huge problem that be really annoy and i hope that it get fix;<br>3: fix this annoy bug or whatever this issue be asap;<br>,18
topic10,2.356476,mobile website; mobile device; wifi connection,0,11.39,1: i need to reboot my ipad to fix the problem;<br>2: it amaze how this app have manage to release this many update without fix a single problem;<br>3: if you could please suggest a fix or solve the problem i would much appreciate it;<br>,19
topic10,1.882409,internet connection; technical issue; stability improvement,0,11.41,1: i'm use the website until this problem be fix;<br>2: so it would be greatly_appreciate if this problem can be fix;<br>3: this problem i'm have only happen in the past_two month but it so aggravate that i'm write a review for it to hopefully get it fix;<br>,20
topic10,2.032538,stability improvement; user experience; absolute crap,0,11.43,1: they keep add thing no one want but never fix the bug that make their app terrible;<br>2: that feature need fix to make it less_sensitive;<br>3: the one problem be when you_guy instal the new update this thing come up in my phone and it say support app or something and it say i need to fix something;<br>,21
topic10,2.643964,older device; wifi connection; multiple time,0,11.45,1: please_fix this issue as it be an_inconvenience for many people;<br>2: at first i think if be my wifi then i saw other people have the same problem please_fix this because i really love this app amy;<br>3: there be many bug that you will need to fix;<br>,22
topic10,2.112824,higher rat; past month; bring back,0,11.47,1: i would give that last star but you need to fix the change to recently thing it so annoy so please_fix it;<br>2: i would highly_recommend that you fix this bug because it get very annoy;<br>3: please either fix the bug or revert to the version before cause i'm go_back to use my laptop for now;<br>,23
topic10,7.976064,try redownloading; nothing wrong; subscription box,subscription tab; subscription box; subscription fee,11.47.1,1: it keep say error load tap to retry;<br>2: it keep say error load tap to retry;<br>3: it keep say error tap again to reload every_time i try to tap and refresh it;<br>,24
topic10,2.500148,something wrong; gray screen; nothing wrong,0,11.49,1: i say horrible because i keep see this error message after try to watch a video;<br>2: whenever i try to watch a video it keep on say error;<br>3: i use to love youtube but it start to say error play video please try again it do work on youtubes site but then it wouldn't load and i can only use youtube kid witch_mean i cant watch and of my video so please_fix this;<br>,25
topic10,1.218585,grey screen; nothing happen; black screen,0,12.03,1: every_time i click the video the load be lag and this grey_screen pop_up and say something go_wrong please re try so i click on the video over and over to see if it will play again but it doesn't;<br>2: whenever you click on a video it say something go_wrong click to retry i've tap a dozen time and nothing_happen;<br>3: half the video i click on say something go_wrong tap to retry and it just not work;<br>,26
topic10,6.93918,double tap; skip forward; pause button,double tap; dislike button; rewind ten second,12.04,1: listen i love youtube good job on keep the system up and run awesome also can you remove that double_tap leave and right on the screen to go forward in the latest_update please it annoy me when i hit it by_accident and please make so that when the screen go dim can you please make that not happen until like 30minutes please that all and thank you for read this keep up the good work;<br>2: this new skip feature be also very annoy when i'm want to exit_full_screen because all it do be skip_forward and then i'm able to skip the screen;<br>3: please remove the feature to double_tap leave or right on the screen to skip_10_second;<br>,27
topic10,1.992814,countless time; background refresh; ten second,0,12.05,1: whenever i try to watch a video it say there an_error;<br>2: whenever i try to watch a video it say there an_error;<br>3: whenever i try to watch a video it say something go_wrong try again;<br>,28
topic10,2.162276,grey screen; nothing happen; lowest quality,0,12.06,1: every video i try and watch cause me to get an_error screen that say tap to retry;<br>2: when i try and watch a vid it keep say error tap to retry;<br>3: i keep try to watch youtube video and it keep say tap to retry i delete it and reinstall it and it say the same_thing please_fix this give_us a update where it would work again;<br>,29
